IncidentID,AgencyORI,AgencyName,IncidentStatusDesc,County,RdwyNumber,Street,RoadwayName,StreetSfx,StreetDir,IntersectionRdwy,IntersectionRdwyName,BetweenStRdwy1,BetweenStRdwyName1,BetweenStRdwy2,BetweenStRdwyName2,Latitude,Longitude,Milepoint,CollisionDate,CollisionTime,UnitsInvolved,MotorVehiclesInvolved,NumberKilled,NumberInjured,Weather,RdwyConditionCode,HitandRun,DirAnalysisCode,MannerofCollision,RdwyCharacter,LightCondition,RampFromRdwyId,RampToRdwyId,AcceptedDate,IsSecondaryCollision,OwnerBadge,IncidentStatus,InjurySeverityCde,KABCO_Code,KABCO,Environmental_Factors,Human_Factors,Vehicular_Factors
30845866,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,LN9008,,LN9008 E,,,,,,,,,36.99276216,-85.8819454,14.999,11/16/2022,2022,1,1,0,1,CLEAR,DRY,FALSE,COLLISION WITH ANIMAL NON INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,44887.3366,FALSE,182,Accepted,4,4,C,ANIMALS ACTION,,
30845867,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,KY0090,,BURKESVILLE,RD,,,,,,,,36.95502688,-85.85825023,14.042,11/17/2022,512,1,1,0,0,CLEAR,DRY,FALSE,COLLISION WITH ANIMAL NON INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,44887.33668,FALSE,182,Accepted,5,5,O,ANIMALS ACTION,,
30852156,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,KY1297,,OLD BOWLING GREEN,RD,,,,,,,,36.98211543,-86.06679598,4.845,11/19/2022,1604,2,2,0,0,CLEAR,DRY,FALSE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DUSK,,,44888.61015,FALSE,174,Accepted,5,5,O,GLARE (SUN),FAILED TO YIELD RIGHT OF WAY,
30852158,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,US0031E,1200,SCOTTSVILLE,RD,,,,,,,,36.96294597,-85.95027684,11.099,11/23/2022,759,1,1,0,0,CLEAR,DRY,FALSE,COLLISION WITH ANIMAL NON INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,44888.61026,FALSE,170,Accepted,5,5,O,ANIMALS ACTION,,
30853396,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,,115,HUMBLE,AVE,,,,,RACHEL,KY0090,MAIN,36.99261241,-85.90314468,0.059,11/14/2022,1146,2,2,0,0,CLEAR,DRY,FALSE,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),BACKING,STRAIGHT & LEVEL,DAYLIGHT,,,44888.79462,FALSE,2268,Accepted,5,5,O,,INATTENTION,
30855221,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,,109,HOMEWOOD,BLVD,,,,,,,,37.01673732,-85.90383087,0.146,11/6/2022,1623,2,2,0,0,CLEAR,DRY,FALSE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & GRADE,DAYLIGHT,,,44889.4033,FALSE,2287,Accepted,5,5,O,,"FAILED TO YIELD RIGHT OF WAY, INATTENTION",
30855223,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,,,OIL CITY,RD,,US0068,VETERANS OUTER,,,,,37.01544385,-85.94821057,0.481,11/11/2022,1552,2,2,0,0,CLEAR,DRY,FALSE,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,44889.40342,FALSE,32,Accepted,5,5,O,,INATTENTION,
30855224,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,,,MYRTLE,ST,,,CHERRY,,,,,37.00656997,-85.9196823,0.211,11/15/2022,908,1,1,0,0,CLOUDY,WET,FALSE,COLLISION WITH FIXED OBJECT IN INTERSECTION - FIRST EVENT COLLISION 09 - 32,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,44889.40364,FALSE,32,Accepted,5,5,O,SLIPPERY SURFACE,INATTENTION,
30855225,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,,602,HAPPY VALLEY,RD,,,,,,,,37.00769249,-85.91679172,0.287,11/16/2022,1138,2,2,0,0,CLEAR,DRY,FALSE,VEHICLE BACKING NON INTERSECTION,BACKING,STRAIGHT & HILLCREST,DAYLIGHT,,,44889.40377,FALSE,32,Accepted,5,5,O,,INATTENTION,
30855231,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,US0031EX,,RACE,ST,N,,CHERRY,,,,,37.00166599,-85.90949382,1.931,11/15/2022,1504,2,2,0,0,CLOUDY,WET,TRUE,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,44889.40423,FALSE,48,Accepted,5,5,O,SLIPPERY SURFACE,,
30855234,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,,,WAYNE,ST,W,US0031EX,GREEN,,,,,36.99419907,-85.91295266,0.065,11/21/2022,1530,2,2,0,0,CLEAR,DRY,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,44889.40435,FALSE,34,Accepted,5,5,O,,DISREGARD TRAFFIC CONTROL,
30865626,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,US0031EX,,RACE,ST,N,,,,HAPPY VALLEY,,LEECH,37.00349013,-85.90847702,2.071,11/23/2022,1156,2,2,0,0,CLEAR,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,44893.33634,FALSE,2196,Accepted,5,5,O,,"CELL PHONE, DISTRACTION",
30865863,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,,,SMITH,RD,,US0031E,L ROGERS WELLS,,,,,37.00590476,-85.92468667,0.012,11/23/2022,1315,2,2,0,0,CLEAR,DRY,FALSE,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & HILLCREST,DAYLIGHT,,,44893.35196,FALSE,50,Accepted,5,5,O,,NOT UNDER PROPER CONTROL,
30866076,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,LN9008,,LN9008 WB,,,,,,,,,36.99642833,-85.82613524,18.116,11/23/2022,749,2,2,0,0,CLEAR,DRY,FALSE,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,44893.37492,FALSE,167,Accepted,5,5,O,,MISJUDGE CLEARANCE,
30866077,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,KY0252,,FINNEY,RD,,,,,,,,36.90626074,-86.12074297,0.789,11/23/2022,1727,2,2,0,0,CLEAR,DRY,FALSE,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DARK-HWY LIGHTED/OFF,,,44893.37509,FALSE,184,Accepted,5,5,O,OTHER,,
30866079,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,,,HOLLOW,RD,,,,,,,,36.97942835,-85.88376903,0.351,11/22/2022,1830,1,1,0,1,CLEAR,DRY,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,CURVE & LEVEL,DARK-HWY NOT LIGHTED,,,44893.37534,FALSE,181,Accepted,5,4,C,,NOT UNDER PROPER CONTROL,
30866080,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,LN9008,,LN9008 W,,,,,,,,,37.04234783,-86.06720049,2.746,11/23/2022,2006,1,1,0,0,CLEAR,DRY,FALSE,COLLISION WITH ANIMAL NON INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,44893.37569,FALSE,182,Accepted,5,5,O,ANIMALS ACTION,,
30866086,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,KY0063,,TOMPKINSVILLE,RD,,,,,,,,36.91345864,-85.8664951,8.159,11/18/2022,1240,1,1,0,1,CLEAR,DRY,FALSE,RAN OFF ROADWAY (1 VEHICLE WITH/EARTH EMBANKMENT/DITCH),SINGLE VEHICLE,CURVE & GRADE,DAYLIGHT,,,44893.37628,FALSE,125,Accepted,4,4,C,,,
30866095,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,KY0249,,ROSEVILLE,RD,,,,,,,,36.89976682,-85.91819563,9.685,11/25/2022,2101,1,1,0,1,CLEAR,DRY,FALSE,RAN OFF ROADWAY (1 VEHICLE WITH/EARTH EMBANKMENT/DITCH),SINGLE VEHICLE,STRAIGHT & GRADE,DARK-HWY NOT LIGHTED,,,44893.37718,FALSE,174,Accepted,5,4,C,,NOT UNDER PROPER CONTROL,
30866096,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,KY0249,,ROSEVILLE,RD,,,,,,,,36.86585515,-85.92432157,7.18,11/24/2022,1648,1,1,0,0,CLEAR,DRY,FALSE,COLLISION WITH ANIMAL NON INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,44893.37725,FALSE,174,Accepted,5,5,O,ANIMALS ACTION,,
30866100,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,KY0070,,MAMMOTH CAVE,RD,,,,,TOOHEY RIDGE,,JENNY,37.13243386,-86.02158128,2.699,11/27/2022,1352,1,1,0,0,CLOUDY,WET,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,CURVE & LEVEL,DAYLIGHT,,,44893.37754,FALSE,149,Accepted,5,5,O,,"FATIGUE, INATTENTION",
30869398,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,KY0090,,HAPPY VALLEY,RD,,,,,BEAVER,,AIRPORT,37.02817597,-85.93967773,8.274,11/26/2022,1713,1,1,0,0,CLEAR,DRY,FALSE,COLLISION WITH ANIMAL NON INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK (UNKNOWN ROADWAY LIGHTING),,,44893.91167,FALSE,2268,Accepted,5,5,O,,,
30869400,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,KY0090,,HAPPY VALLEY,RD,,,,US0031E,L ROGERS WELLS,,ENSMINGER,37.00971232,-85.92175445,9.902,11/28/2022,737,3,3,0,0,CLEAR,WET,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,44893.91185,FALSE,2268,Accepted,5,5,O,,INATTENTION,
30871044,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,KY0255,,PARK CITY BON AYR,RD,,,,,,,,37.07756232,-86.05838925,10.387,11/25/2022,850,1,1,0,0,CLEAR,DRY,FALSE,OTHER COLLISIONS ON SHOULDER,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,44894.35842,FALSE,157,Accepted,5,5,O,,INATTENTION,
30877445,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,LN9008,,LN9008 W,,,,,,,,,36.99636687,-85.82424185,18.219,11/21/2022,952,1,1,0,0,CLEAR,DRY,FALSE,COLLISION WITH ANIMAL NON INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAWN,,,44895.61072,FALSE,126,Accepted,5,5,O,ANIMALS ACTION,,
30882406,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,KY0090,,HAPPY VALLEY,RD,,,MAX WAGNER,,,,,37.0228682,-85.93472126,8.703,12/1/2022,853,2,2,0,0,CLEAR,DRY,FALSE,OTHER INTERSECTION COLLISIONS,REAR END,CURVE & HILLCREST,DAYLIGHT,,,44896.62724,FALSE,50,Accepted,5,5,O,,INATTENTION,
30882922,KSP0300,"KY STATE POLICE, POST 03",Accepted,BARREN,KY0249,,ROSEVILLE,RD,,,,,,,,36.91262122,-85.9164335,10.59,11/25/2022,1817,2,2,0,0,CLEAR,DRY,FALSE,SIDESWIPE COLLISION - OPPOSITE DIRECTION,SIDESWIPE-OPPOSITE DIRECTION,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,44896.69532,FALSE,422,Accepted,5,5,O,,INATTENTION,
30882952,KSP0300,"KY STATE POLICE, POST 03",Accepted,BARREN,LN9008,,LN9008 E,,,,,,,,,36.98515589,-85.94832652,10.567,11/29/2022,700,1,1,0,0,CLEAR,DRY,FALSE,COLLISION WITH ANIMAL NON INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAWN,,,44896.7007,FALSE,015,Accepted,5,5,O,ANIMALS ACTION,,
30889208,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,,,MCGRAH,AVE,,,PARK,,,,,36.99634124,-85.89666498,0.306,9/28/2022,1800,2,2,0,0,CLEAR,DRY,FALSE,ANGLE COLLISION - ONE VEHICLE TURNING LEFT,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,44898.29663,FALSE,2279,Accepted,5,5,O,,INATTENTION,
30889211,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,US0068,,VETERANS OUTER,LOOP,,,,,,,,37.02108072,-85.94075319,10.975,10/12/2022,434,1,1,0,0,CLEAR,DRY,FALSE,COLLISION WITH ANIMAL NON INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,44898.29676,FALSE,2288,Accepted,5,5,O,ANIMALS ACTION,,
30889213,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,US0031E,,L ROGERS WELLS,BLVD,S,,,,CROSS,US0068X,MAIN,37.0008548,-85.92697775,14.17,10/15/2022,1822,2,2,0,0,CLEAR,DRY,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,44898.29683,FALSE,2288,Accepted,5,5,O,,INATTENTION,
30889217,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,US0031EX,,RACE,ST,N,,LEECH,,,,,37.00307549,-85.90872427,2.038,10/17/2022,1837,2,2,0,0,CLEAR,DRY,FALSE,ANGLE COLLISION - ONE VEHICLE TURNING RIGHT,ANGLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,44898.29696,FALSE,2279,Accepted,5,5,O,,INATTENTION,
30889219,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,,,OLD MUNFORDVILLE,RD,,,,,COUNTRY CLUB,,OLD MUNFORDVILLE RD CONN,37.04109904,-85.91849491,0.579,10/30/2022,2142,1,1,0,0,CLOUDY,WET,FALSE,RAN OFF ROADWAY (1 VEHICLE WITH/EARTH EMBANKMENT/DITCH),SINGLE VEHICLE,CURVE & GRADE,DARK-HWY LIGHTED/OFF,,,44898.29703,FALSE,2288,Accepted,5,5,O,SLIPPERY SURFACE,INATTENTION,
30889227,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,US0068,,VETERANS OUTER,LOOP,,,,,SOFTBALL,,BEAVER,37.0274832,-85.92892315,11.763,11/14/2022,1841,1,1,0,0,CLEAR,DRY,FALSE,COLLISION WITH ANIMAL NON INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,44898.29723,FALSE,2288,Accepted,5,5,O,ANIMALS ACTION,,
30889228,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,KY1297,,OLD BOWLING GREEN,RD,,,,,,,,36.98840656,-85.93529423,12.622,11/17/2022,1835,2,2,0,0,CLEAR,DRY,TRUE,SIDESWIPE COLLISION - OPPOSITE DIRECTION,SIDESWIPE-OPPOSITE DIRECTION,STRAIGHT & LEVEL,DARK (UNKNOWN ROADWAY LIGHTING),,,44898.29727,FALSE,2279,Accepted,5,5,O,,,
30889231,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,LN9008,,LN9008 W,,,,,,,,,36.97993524,-85.9379607,11.279,11/23/2022,451,1,1,0,0,CLEAR,DRY,FALSE,COLLISION WITH ANIMAL NON INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,44898.29738,FALSE,2288,Accepted,5,5,O,,,
30891245,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,US0031E,,L ROGERS WELLS,BLVD,S,US0068X,MAIN,,,,,37.00133643,-85.92680741,14.204,11/22/2022,1720,2,1,0,0,CLEAR,DRY,FALSE,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,44899.12825,FALSE,2264,Accepted,5,5,O,,INATTENTION,
30895097,KSP0300,"KY STATE POLICE, POST 03",Accepted,BARREN,KY0090,,HAPPY VALLEY,RD,,,,,,,,37.07437371,-85.96456697,4.787,12/2/2022,1753,2,2,0,0,CLOUDY,WET,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,44900.38246,FALSE,753,Accepted,5,5,O,,INATTENTION,
30895098,KSP0300,"KY STATE POLICE, POST 03",Accepted,BARREN,,,POYNTER,RD,,,,,,,,37.05401969,-85.92203792,0.574,12/2/2022,1809,2,2,0,0,CLOUDY,DRY,FALSE,SIDESWIPE COLLISION - OPPOSITE DIRECTION,SIDESWIPE-OPPOSITE DIRECTION,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,44900.38254,FALSE,753,Accepted,5,5,O,OTHER,,
30900077,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,,,DONNELLEY,DR,,,,,,,,37.01060862,-85.95038184,1.234,12/5/2022,320,1,1,0,1,CLEAR,DRY,FALSE,RAN OFF ROADWAY (1 VEHICLE WITH/EARTH EMBANKMENT/DITCH),SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,44901.4935,FALSE,2289,Accepted,3,3,B,,NOT UNDER PROPER CONTROL,
30903927,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,,214,BRYAN,ST,,,,,,,,36.99704333,-85.90304967,0.142,12/1/2022,1128,2,2,0,0,CLEAR,DRY,TRUE,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),BACKING,STRAIGHT & LEVEL,DAYLIGHT,,,44902.31463,FALSE,2293,Accepted,5,5,O,,"INATTENTION, MISJUDGE CLEARANCE",
30903928,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,KY0090,,HAPPY VALLEY,RD,,,MAX WAGNER,,,,,37.02299568,-85.93463614,8.713,12/2/2022,1415,2,2,0,0,CLEAR,DRY,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,44902.31469,FALSE,2293,Accepted,5,5,O,,"INATTENTION, NOT UNDER PROPER CONTROL",
30903931,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,,118,WASHINGTON,ST,E,,,,,,,36.99457245,-85.91174924,0.046,12/1/2022,1542,2,2,0,0,CLEAR,DRY,TRUE,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,44902.31482,FALSE,2293,Accepted,5,5,O,,"INATTENTION, MISJUDGE CLEARANCE",
30904558,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,US0068,,NEW GLASGOW,RD,,,,,CARROLL KNICELY,US0068,VETERANS OUTER,37.01275462,-85.955543,9.906,11/23/2022,1720,1,1,0,0,CLEAR,DRY,FALSE,COLLISION WITH ANIMAL NON INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,44902.40445,FALSE,2260,Accepted,5,5,O,ANIMALS ACTION,,
30904561,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,,,HAPPY VALLEY,RD,,,,,WALL,,WEDGEWOOD,37.00885228,-85.91959824,0.112,11/26/2022,1940,2,2,0,0,RAINING,WET,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,ANGLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,44902.40452,FALSE,2260,Accepted,5,5,O,,INATTENTION,
30904562,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,KY0090,,HAPPY VALLEY,RD,,,,,WESTERN HILLS,,COMMERCE,37.01758514,-85.92989717,9.185,11/27/2022,2115,2,2,0,0,RAINING,WET,TRUE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,44902.40458,FALSE,2260,Accepted,5,5,O,SLIPPERY SURFACE,"FOLLOWING TOO CLOSE, INATTENTION",
30904568,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,US0068X,,MAIN,ST,W,US0031E,L ROGERS WELLS,,,,,37.00202078,-85.92634822,1.689,11/29/2022,1410,2,2,0,0,RAINING,WET,FALSE,OPPOSING LEFT TURN,OPPOSING LEFT TURN,STRAIGHT & GRADE,DAYLIGHT,,,44902.40472,FALSE,2264,Accepted,5,5,O,,INATTENTION,
30913300,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,US0031E,,SCOTTSVILLE,RD,,LN9008,LN9008 E EXIT11 OFF RAMP TO US31E N,,,,,36.97877149,-85.93381225,12.503,12/7/2022,703,2,2,0,0,RAINING,WET,FALSE,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,44904.32126,FALSE,2196,Accepted,5,5,O,,INATTENTION,
30913301,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,US0031E,,L ROGERS WELLS,BLVD,N,,,,ROGERS,,SHANE,37.00480041,-85.92501501,14.39,12/7/2022,1306,2,2,0,0,CLOUDY,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,44904.3213,FALSE,2196,Accepted,5,5,O,,FELL ASLEEP,
30913302,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,US0031E,,L ROGERS WELLS,BLVD,N,KY0090,HAPPY VALLEY,,,,,37.0104231,-85.92048346,14.927,12/8/2022,825,2,2,0,0,RAINING,WET,FALSE,ANGLE COLLISION - ONE VEHICLE TURNING LEFT,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,44904.32136,FALSE,2196,Accepted,5,5,O,,INATTENTION,
30916806,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,,,GRANDVIEW,AVE,,,COMMERCIAL,,,,,36.99595263,-85.93161771,0.603,12/9/2022,1724,2,2,0,0,FOG WITH RAIN,WET,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & HILLCREST,DARK-HWY LIGHTED/ON,,,44905.25524,FALSE,2289,Accepted,5,5,O,,MISJUDGE CLEARANCE,
30919993,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,US0068,,NEW BOWLING GREEN,RD,,,,,,,,37.01507983,-85.99509738,7.645,11/27/2022,2048,1,1,0,0,RAINING,WET,FALSE,OTHER COLLISIONS ON SHOULDER,SINGLE VEHICLE,STRAIGHT & HILLCREST,DARK-HWY NOT LIGHTED,,,44906.56581,FALSE,173,Accepted,5,5,O,SLIPPERY SURFACE,TOO FAST FOR CONDITIONS,OTHER
30919995,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,,,DRIPPING SPRINGS,RD,,,,,,,,37.04110476,-85.95889346,6.439,12/2/2022,1256,2,2,0,0,CLEAR,DRY,FALSE,SIDESWIPE COLLISION - OPPOSITE DIRECTION,SIDESWIPE-OPPOSITE DIRECTION,CURVE & LEVEL,DAYLIGHT,,,44906.56589,FALSE,157,Accepted,5,5,O,,INATTENTION,
30919997,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,KY0839,,NOBOB,RD,,,,,,,,36.86671575,-85.77499785,2.2,11/25/2022,1739,2,2,0,1,CLEAR,DRY,FALSE,SIDESWIPE COLLISION - OPPOSITE DIRECTION,SIDESWIPE-OPPOSITE DIRECTION,CURVE & GRADE,DARK-HWY NOT LIGHTED,,,44906.56596,FALSE,163,Accepted,5,3,B,,IMPROPER PASSING,
30919998,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,,,LECTA KINO,RD,,,,,,,,36.99486135,-85.83812972,1.41,10/29/2022,2225,1,1,0,0,CLEAR,DRY,FALSE,OTHER COLLISIONS ON SHOULDER,SINGLE VEHICLE,CURVE & GRADE,DARK-HWY NOT LIGHTED,,,44906.566,FALSE,163,Accepted,5,5,O,,"NOT UNDER PROPER CONTROL, OVERCORRECTING/OVERSTEERING",
30920000,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,US0031W,,LOUISVILLE,RD,,,,,,,,37.09308497,-86.02176042,2.683,12/1/2022,1959,1,1,0,0,CLEAR,DRY,FALSE,COLLISION WITH ANIMAL NON INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,44906.56607,FALSE,163,Accepted,5,5,O,ANIMALS ACTION,,
30920001,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,KY0090,,HAPPY VALLEY,RD,,,,,,,,37.10724038,-85.97013591,2.4,12/5/2022,1800,1,1,0,0,RAINING,WET,FALSE,COLLISION WITH ANIMAL NON INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,44906.56611,FALSE,163,Accepted,5,5,O,ANIMALS ACTION,,
30920002,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,KY0255,,PARK CITY BON AYR,RD,,,,,,,,37.06382745,-86.06137609,9.391,12/5/2022,1649,1,1,0,0,RAINING,WET,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,44906.56615,FALSE,181,Accepted,5,5,O,,NOT UNDER PROPER CONTROL,
30920003,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,KY0090,,BURKESVILLE,RD,,,,,,,,36.94339715,-85.8358311,15.535,12/5/2022,2208,1,1,0,0,RAINING,WET,FALSE,RAN OFF ROADWAY (1 VEHICLE WITH/EARTH EMBANKMENT/DITCH),SINGLE VEHICLE,CURVE & LEVEL,DARK-HWY NOT LIGHTED,,,44906.56619,FALSE,181,Accepted,5,5,O,,NOT UNDER PROPER CONTROL,
30920004,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,LN9008,,LN9008 E,,,,,,,,,37.04187379,-86.06683327,2.793,12/6/2022,811,1,1,0,0,RAINING,WET,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,44906.56623,FALSE,170,Accepted,5,5,O,,MEDICATION,
